Date,Income,Expense,Category,Mode of Payment,Description,Balance
2024-04-15,277.77,18.41,Miscellaneous,Google Pay,Bought a book,-207110.25
2024-04-16,277.77,1029.1,Rent + Utilities,Amazon Pay,Utilities payment,-208641.18
2024-04-16,277.77,13.69,Food,Google Pay,Dinner from restaurant,-207625.77
2024-04-16,277.77,46.93,Gas,Amazon Pay,Gas refill for car,-207659.01
2024-04-16,277.77,68.33,Groceries,Credit Card,Weekly grocery shopping,-207680.41
2024-04-16,277.77,18.72,Subscriptions,Amazon Pay,Amazon Prime,-207630.8
2024-04-17,277.77,1029.27,Rent + Utilities,Credit Card,Monthly rent,-209540.35
2024-04-17,277.77,50.21,Gas,Google Pay,Gas refill for car,-208561.29
2024-04-17,277.77,80.51,Groceries,Google Pay,Weekly grocery shopping,-208591.59
2024-04-17,277.77,212.46,Travel,Amazon Pay,Hotel booking,-208723.54
2024-04-17,277.77,42.3,Miscellaneous,Amazon Pay,Bought a book,-208553.38
2024-04-18,277.77,1030.11,Rent + Utilities,Credit Card,Monthly rent,-210678.17
2024-04-18,277.77,57.41,Gas,Credit Card,Gas refill for car,-209705.47
2024-04-18,277.77,187.32,Health,Amazon Pay,Doctor appointment,-209835.38
2024-04-18,277.77,228.75,Travel,Cash,Vacation flight tickets,-209876.81
2024-04-18,277.77,17.96,Miscellaneous,Amazon Pay,Gift for friend,-209666.02
2024-04-19,277.77,17.92,Subscriptions,Google Pay,Amazon Prime,-210909.76
2024-04-19,277.77,25.83,Miscellaneous,Amazon Pay,Gift for friend,-210917.67
2024-04-20,277.77,1029.7,Rent + Utilities,Google Pay,Utilities payment,-211687.52
2024-04-20,277.77,17.35,Food,Credit Card,Dinner from restaurant,-210675.17
2024-04-20,277.77,50.99,Gas,Cash,Gas refill for car,-210708.81
2024-04-20,277.77,437.19,Health,Amazon Pay,Hospital bill,-211095.01
2024-04-20,277.77,25.63,Subscriptions,Google Pay,Netflix subscription,-210683.45
2024-04-20,277.77,18.2,Miscellaneous,Google Pay,Gift for friend,-210676.02
2024-04-21,52,0,Monetary Gift,N/A,Received a gift,-211907.11
2024-04-21,277.77,18.88,Food,Google Pay,Dinner from restaurant,-211925.99
2024-04-21,277.77,21.96,Subscriptions,Credit Card,Amazon Prime,-211929.07
2024-04-21,277.77,125.63,Travel,Google Pay,Hotel booking,-212032.74
2024-04-21,277.77,33.82,Miscellaneous,Credit Card,Gift for friend,-211940.93
2024-04-22,277.77,13.02,Food,Credit Card,Breakfast at diner,-211842.65
2024-04-22,277.77,51.21,Groceries,Amazon Pay,Weekly grocery shopping,-211880.84
2024-04-23,277.77,10.46,Food,Google Pay,Takeout lunch,-211626.55
2024-04-23,277.77,87.76,Groceries,Credit Card,Weekly grocery shopping,-211703.85
2024-04-23,277.77,110.95,Travel,Cash,Hotel booking,-211727.04
2024-04-24,277.77,66.71,Groceries,Amazon Pay,Restocking pantry items,-211614.2
2024-04-25,277.77,13.95,Food,Cash,Breakfast at diner,-211350.38
2024-04-25,277.77,405.01,Health,Amazon Pay,Hospital bill,-211741.44
2024-04-25,277.77,23.79,Subscriptions,Amazon Pay,Amazon Prime,-211360.22
2024-04-26,277.77,1023.19,Rent + Utilities,Amazon Pay,Utilities payment,-212524.6
2024-04-27,277.77,41.18,Gas,Credit Card,Gas refill for car,-212288.01
2024-04-27,277.77,93.89,Travel,Google Pay,Hotel booking,-212340.72
2024-04-27,277.77,25.83,Miscellaneous,Google Pay,Gift for friend,-212272.66
2024-04-28,277.77,206.04,Health,Credit Card,Hospital bill,-212336.0
2024-04-28,277.77,15.47,Miscellaneous,Cash,Gift for friend,-212145.43
2024-04-29,277.77,252.02,Health,Cash,Hospital bill,-212325.72
2024-04-29,277.77,16.74,Subscriptions,Google Pay,Amazon Prime,-212090.44
2024-04-29,277.77,35.24,Miscellaneous,Amazon Pay,Gift for friend,-212108.94
2024-04-30,277.77,472.49,Health,Cash,Doctor appointment,-212572.42
2024-04-30,277.77,14.69,Subscriptions,Google Pay,Netflix subscription,-212114.62
2024-05-01,277.77,1020.14,Rent + Utilities,Cash,Utilities payment,-204996.38
2024-05-01,277.77,50.11,Gas,Amazon Pay,Gas refill for car,-204026.35
2024-05-01,277.77,70.26,Travel,Cash,Hotel booking,-204046.5
2024-05-01,277.77,45.29,Miscellaneous,Credit Card,Bought a book,-204021.53
2024-05-02,277.77,1021.54,Rent + Utilities,Amazon Pay,Monthly rent,-205905.81
2024-05-02,277.77,33.54,Groceries,Cash,Restocking pantry items,-204917.81
2024-05-02,277.77,101.86,Health,Cash,Doctor appointment,-204986.13
2024-05-02,277.77,42.61,Miscellaneous,Google Pay,Bought a book,-204926.88
2024-05-03,277.77,53.31,Gas,Google Pay,Gas refill for car,-205859.36
2024-05-03,277.77,84.89,Groceries,Credit Card,Restocking pantry items,-205890.94
2024-05-03,277.77,14.72,Subscriptions,Cash,Amazon Prime,-205820.77
2024-05-04,277.77,1025.23,Rent + Utilities,Google Pay,Utilities payment,-206706.43
2024-05-04,277.77,16.12,Subscriptions,Google Pay,Netflix subscription,-205697.32
2024-05-05,277.77,12.03,Food,Google Pay,Takeout lunch,-206456.81
2024-05-05,277.77,15.81,Subscriptions,Credit Card,Amazon Prime,-206460.59
2024-05-06,277.77,16.53,Food,Credit Card,Dinner from restaurant,-206211.38
2024-05-06,277.77,99.97,Groceries,Cash,Restocking pantry items,-206294.82
2024-05-07,277.77,18.65,Food,Amazon Pay,Breakfast at diner,-206052.23
2024-05-07,277.77,45.35,Gas,Google Pay,Gas refill for car,-206078.93
2024-05-07,277.77,125.63,Travel,Credit Card,Hotel booking,-206159.21
2024-05-07,277.77,16.96,Miscellaneous,Google Pay,Bought a book,-206050.54
2024-05-08,277.77,1035.77,Rent + Utilities,Google Pay,Monthly rent,-206998.17
2024-05-08,277.77,12.16,Food,Google Pay,Dinner from restaurant,-205974.56
2024-05-08,277.77,166.23,Health,Cash,Hospital bill,-206128.63
2024-05-09,277.77,11.26,Food,Google Pay,Dinner from restaurant,-206910.05
2024-05-09,277.77,26.64,Subscriptions,Credit Card,Netflix subscription,-206925.43
2024-05-09,277.77,258.2,Travel,Amazon Pay,Vacation flight tickets,-207156.99
2024-05-10,277.77,1026.02,Rent + Utilities,Credit Card,Utilities payment,-207943.14
2024-05-11,277.77,1026.46,Rent + Utilities,Credit Card,Utilities payment,-208691.83
2024-05-11,277.77,18.63,Food,Google Pay,Breakfast at diner,-207684.0
2024-05-11,277.77,49.16,Gas,Cash,Gas refill for car,-207714.53
2024-05-11,277.77,209.31,Travel,Google Pay,Hotel booking,-207874.68
2024-05-11,277.77,19.36,Miscellaneous,Credit Card,Gift for friend,-207684.73
2024-05-12,277.77,13.18,Food,Cash,Takeout lunch,-208723.7
2024-05-12,277.77,52.64,Gas,Google Pay,Gas refill for car,-208763.16
2024-05-12,277.77,62.27,Groceries,Amazon Pay,Restocking pantry items,-208772.79
2024-05-12,277.77,18.06,Miscellaneous,Credit Card,Gift for friend,-208728.58
2024-05-13,277.77,15.32,Food,Credit Card,Dinner from restaurant,-208594.22
2024-05-13,277.77,484.35,Health,Google Pay,Doctor appointment,-209063.25
2024-05-13,277.77,28.11,Subscriptions,Credit Card,Netflix subscription,-208607.01
2024-05-14,277.77,16.94,Food,Amazon Pay,Takeout lunch,-208845.85
2024-05-14,277.77,193.0,Health,Cash,Doctor appointment,-209021.91
2024-05-14,277.77,241.66,Travel,Credit Card,Hotel booking,-209070.57
2024-05-15,277.77,47.91,Groceries,Amazon Pay,Weekly grocery shopping,-209050.65
2024-05-15,277.77,39.11,Miscellaneous,Amazon Pay,Bought a book,-209041.85
2024-05-16,277.77,26.95,Groceries,Google Pay,Weekly grocery shopping,-208838.94
2024-05-17,277.77,17.37,Food,Amazon Pay,Dinner from restaurant,-208578.54
2024-05-17,277.77,28.42,Subscriptions,Cash,Amazon Prime,-208589.59
2024-05-17,277.77,96.98,Travel,Google Pay,Hotel booking,-208658.15
2024-05-18,277.77,43.35,Gas,Google Pay,Gas refill for car,-208469.52
2024-05-18,277.77,15.33,Subscriptions,Cash,Amazon Prime,-208441.5
2024-05-18,277.77,188.26,Travel,Cash,Vacation flight tickets,-208614.43
2024-05-19,277.77,1031.63,Rent + Utilities,Credit Card,Monthly rent,-209426.97
2024-05-19,277.77,50.01,Gas,Cash,Gas refill for car,-208445.35
2024-05-19,277.77,28.89,Subscriptions,Google Pay,Netflix subscription,-208424.23
2024-05-19,277.77,163.73,Travel,Cash,Hotel booking,-208559.07
2024-05-19,277.77,36.89,Miscellaneous,Amazon Pay,Bought a book,-208432.23
2024-05-20,277.77,15.33,Food,Amazon Pay,Breakfast at diner,-209444.05
2024-05-20,277.77,239.41,Travel,Credit Card,Hotel booking,-209668.13
2024-05-21,277.77,1031.86,Rent + Utilities,Amazon Pay,Utilities payment,-210437.55
2024-05-21,277.77,416.13,Health,Credit Card,Hospital bill,-209821.82
2024-05-22,277.77,1037.59,Rent + Utilities,Credit Card,Utilities payment,-211613.5
2024-05-22,277.77,52.87,Gas,Cash,Gas refill for car,-210628.78
2024-05-22,277.77,33.11,Groceries,Amazon Pay,Weekly grocery shopping,-210609.02
2024-05-22,277.77,49.16,Miscellaneous,Cash,Gift for friend,-210625.07
2024-05-23,277.77,409.76,Health,Amazon Pay,Hospital bill,-211880.63
2024-05-23,277.77,16.38,Subscriptions,Credit Card,Spotify Premium,-211487.25
2024-05-23,277.77,118.41,Travel,Amazon Pay,Vacation flight tickets,-211589.28
2024-05-24,277.77,11.24,Food,Credit Card,Dinner from restaurant,-211748.89
2024-05-24,277.77,153.34,Travel,Cash,Vacation flight tickets,-211890.99
2024-05-24,277.77,16.71,Miscellaneous,Cash,Gift for friend,-211754.36
2024-05-25,277.77,200.82,Health,Amazon Pay,Hospital bill,-211841.99
2024-05-25,277.77,250.95,Travel,Google Pay,Hotel booking,-211892.12
2024-05-26,277.77,1020.58,Rent + Utilities,Cash,Utilities payment,-212835.75
2024-05-26,277.77,12.27,Food,Credit Card,Dinner from restaurant,-211827.44
2024-05-26,277.77,135.6,Travel,Credit Card,Vacation flight tickets,-211950.77
2024-05-26,277.77,35.04,Miscellaneous,Credit Card,Gift for friend,-211850.21
2024-05-27,277.77,15.18,Food,Amazon Pay,Dinner from restaurant,-212756.07
2024-05-27,277.77,44.23,Gas,Cash,Gas refill for car,-212785.12
2024-05-27,277.77,127.21,Travel,Amazon Pay,Hotel booking,-212868.1
2024-05-27,277.77,27.4,Miscellaneous,Google Pay,Bought a book,-212768.29
2024-05-28,277.77,1020.58,Rent + Utilities,Google Pay,Monthly rent,-213697.72
2024-05-28,277.77,18.0,Food,Cash,Dinner from restaurant,-212695.14
2024-05-28,277.77,47.36,Gas,Credit Card,Gas refill for car,-212724.5
2024-05-28,277.77,21.72,Miscellaneous,Cash,Gift for friend,-212698.86
2024-05-29,277.77,1030.16,Rent + Utilities,Google Pay,Utilities payment,-214537.19
2024-05-29,277.77,21.97,Groceries,Cash,Restocking pantry items,-213529.0
2024-05-29,277.77,160.18,Travel,Amazon Pay,Hotel booking,-213667.21
2024-05-30,277.77,89.97,Groceries,Google Pay,Restocking pantry items,-214531.54
2024-05-30,277.77,17.85,Subscriptions,Credit Card,Spotify Premium,-214459.42
2024-05-30,277.77,230.51,Travel,Google Pay,Vacation flight tickets,-214672.08
2024-05-31,277.77,59.0,Gas,Cash,Gas refill for car,-214561.13
2024-05-31,277.77,24.47,Groceries,Credit Card,Weekly grocery shopping,-214526.6
2024-05-31,277.77,372.53,Health,Amazon Pay,Hospital bill,-214874.66
2024-06-01,277.77,17.03,Food,Credit Card,Dinner from restaurant,-206364.29
2024-06-01,277.77,203.37,Travel,Amazon Pay,Hotel booking,-206550.63
2024-06-01,277.77,25.07,Miscellaneous,Cash,Gift for friend,-206372.33
2024-06-02,277.77,42.51,Gas,Credit Card,Gas refill for car,-206357.47
2024-06-02,277.77,497.31,Health,Google Pay,Hospital bill,-206812.27
2024-06-02,277.77,10.84,Miscellaneous,Amazon Pay,Bought a book,-206325.8
2024-06-03,277.77,1021.17,Rent + Utilities,Credit Card,Utilities payment,-207609.02
2024-06-04,277.77,54.15,Gas,Credit Card,Gas refill for car,-207385.4
2024-06-04,277.77,199.54,Health,Credit Card,Hospital bill,-207530.79
2024-06-05,277.77,1029.13,Rent + Utilities,Google Pay,Monthly rent,-208336.3
2024-06-05,277.77,11.35,Food,Google Pay,Dinner from restaurant,-207318.52
2024-06-05,277.77,357.28,Health,Google Pay,Doctor appointment,-207664.45
2024-06-05,277.77,18.2,Subscriptions,Cash,Amazon Prime,-207325.37
2024-06-05,277.77,230.75,Travel,Credit Card,Hotel booking,-207537.92
2024-06-06,277.77,15.28,Food,Credit Card,Takeout lunch,-208691.39
2024-06-06,277.77,52.05,Gas,Credit Card,Gas refill for car,-208728.16
2024-06-06,277.77,398.49,Health,Google Pay,Doctor appointment,-209074.6
2024-06-06,277.77,103.23,Travel,Credit Card,Vacation flight tickets,-208779.34
2024-06-07,277.77,18.63,Food,Google Pay,Dinner from restaurant,-208986.02
2024-06-07,277.77,44.19,Gas,Cash,Gas refill for car,-209011.58
2024-06-07,277.77,307.75,Health,Amazon Pay,Doctor appointment,-209275.14
2024-06-08,277.77,1023.08,Rent + Utilities,Amazon Pay,Utilities payment,-210083.27
2024-06-08,277.77,14.87,Food,Cash,Takeout lunch,-209075.06
2024-06-08,277.77,135.86,Travel,Cash,Vacation flight tickets,-209196.05
2024-06-09,277.77,202.63,Health,Credit Card,Hospital bill,-210158.86
2024-06-09,277.77,35.65,Miscellaneous,Credit Card,Gift for friend,-209991.88
2024-06-10,277.77,1039.28,Rent + Utilities,Cash,Utilities payment,-210956.02
2024-06-10,277.77,138.42,Health,Cash,Doctor appointment,-210055.16
2024-06-11,277.77,11.11,Food,Google Pay,Dinner from restaurant,-210827.78
2024-06-11,277.77,55.72,Gas,Amazon Pay,Gas refill for car,-210872.39
2024-06-11,277.77,91.26,Groceries,Amazon Pay,Weekly grocery shopping,-210907.93
2024-06-11,277.77,29.65,Subscriptions,Google Pay,Netflix subscription,-210846.32
2024-06-11,277.77,36.61,Miscellaneous,Cash,Gift for friend,-210853.28
2024-06-12,277.77,1026.92,Rent + Utilities,Credit Card,Monthly rent,-211790.17
2024-06-12,277.77,262.26,Health,Credit Card,Hospital bill,-211025.51
2024-06-12,277.77,27.82,Subscriptions,Cash,Amazon Prime,-210791.07
2024-06-12,277.77,194.94,Travel,Amazon Pay,Vacation flight tickets,-210958.19
2024-06-13,277.77,51.31,Groceries,Cash,Weekly grocery shopping,-212048.73
2024-06-13,277.77,451.37,Health,Amazon Pay,Hospital bill,-212448.79
2024-06-13,277.77,37.43,Miscellaneous,Cash,Bought a book,-212034.85
2024-06-14,277.77,1032.38,Rent + Utilities,Credit Card,Monthly rent,-213292.14
2024-06-14,277.77,50.28,Groceries,Google Pay,Weekly grocery shopping,-212310.04
2024-06-14,277.77,296.97,Health,Cash,Doctor appointment,-212556.73
2024-06-14,277.77,156.79,Travel,Google Pay,Vacation flight tickets,-212416.55
2024-06-15,277.77,18.72,Food,Google Pay,Breakfast at diner,-213537.13
2024-06-15,277.77,56.59,Gas,Amazon Pay,Gas refill for car,-213575.0
2024-06-15,277.77,25.15,Subscriptions,Google Pay,Netflix subscription,-213543.56
2024-06-16,277.77,1039.86,Rent + Utilities,Cash,Monthly rent,-214380.96
2024-06-16,277.77,17.58,Subscriptions,Cash,Netflix subscription,-213358.68
2024-06-17,277.77,14.81,Subscriptions,Credit Card,Amazon Prime,-214135.58
2024-06-17,277.77,151.18,Travel,Cash,Hotel booking,-214271.95
2024-06-17,277.77,21.34,Miscellaneous,Credit Card,Gift for friend,-214142.11
2024-06-18,277.77,1025.05,Rent + Utilities,Amazon Pay,Utilities payment,-215055.38
2024-06-18,277.77,12.81,Food,Google Pay,Dinner from restaurant,-214043.14
2024-06-18,277.77,51.71,Gas,Credit Card,Gas refill for car,-214082.04
2024-06-19,277.77,210.14,Health,Credit Card,Hospital bill,-215052.27
2024-06-19,277.77,17.04,Subscriptions,Credit Card,Amazon Prime,-214859.17
2024-06-20,277.77,15.65,Food,Amazon Pay,Breakfast at diner,-214807.19
2024-06-20,277.77,59.56,Gas,Cash,Gas refill for car,-214851.1
2024-06-20,277.77,59.35,Groceries,Amazon Pay,Restocking pantry items,-214850.89
2024-06-20,277.77,21.75,Subscriptions,Google Pay,Netflix subscription,-214813.29
2024-06-20,277.77,110.08,Travel,Credit Card,Vacation flight tickets,-214901.62
2024-06-21,277.77,14.13,Food,Amazon Pay,Takeout lunch,-214794.29
2024-06-21,277.77,217.86,Health,Google Pay,Hospital bill,-214998.02
2024-06-21,277.77,29.82,Subscriptions,Credit Card,Amazon Prime,-214809.98
2024-06-21,277.77,20.36,Miscellaneous,Amazon Pay,Gift for friend,-214800.52
2024-06-22,277.77,1023.12,Rent + Utilities,Cash,Utilities payment,-215807.68
2024-06-22,277.77,19.34,Food,Amazon Pay,Dinner from restaurant,-214803.9
2024-06-22,277.77,342.37,Health,Amazon Pay,Doctor appointment,-215126.93
2024-06-22,277.77,15.31,Subscriptions,Credit Card,Netflix subscription,-214799.87
2024-06-22,277.77,12.5,Miscellaneous,Credit Card,Gift for friend,-214797.06
2024-06-23,277.77,1038.95,Rent + Utilities,Amazon Pay,Monthly rent,-216958.38
2024-06-23,277.77,55.07,Gas,Credit Card,Gas refill for car,-215974.5
2024-06-23,277.77,491.87,Health,Cash,Doctor appointment,-216411.3
2024-06-23,277.77,21.76,Subscriptions,Credit Card,Amazon Prime,-215941.19
2024-06-23,277.77,223.59,Travel,Amazon Pay,Hotel booking,-216143.02
2024-06-24,277.77,12.84,Food,Credit Card,Breakfast at diner,-217485.74
2024-06-24,277.77,56.8,Gas,Cash,Gas refill for car,-217529.7
2024-06-24,277.77,28.22,Groceries,Credit Card,Restocking pantry items,-217501.12
2024-06-24,277.77,28.15,Subscriptions,Google Pay,Netflix subscription,-217501.05
2024-06-24,277.77,120.1,Travel,Google Pay,Vacation flight tickets,-217593.0
2024-06-24,277.77,41.84,Miscellaneous,Credit Card,Gift for friend,-217514.74
2024-06-25,277.77,1029.61,Rent + Utilities,Cash,Utilities payment,-218512.69
2024-06-25,277.77,42.62,Gas,Google Pay,Gas refill for car,-217525.7
2024-06-25,277.77,65.32,Groceries,Amazon Pay,Restocking pantry items,-217548.4
2024-06-25,277.77,25.48,Subscriptions,Amazon Pay,Amazon Prime,-217508.56
2024-06-25,277.77,35.55,Miscellaneous,Cash,Gift for friend,-217518.63
2024-06-26,277.77,1035.46,Rent + Utilities,Amazon Pay,Utilities payment,-219439.35
2024-06-26,277.77,25.16,Groceries,Cash,Restocking pantry items,-218429.05
2024-06-26,277.77,107.85,Travel,Cash,Hotel booking,-218511.74
2024-06-26,277.77,41.07,Miscellaneous,Cash,Bought a book,-218444.96
2024-06-27,277.77,18.51,Food,Credit Card,Dinner from restaurant,-219354.17
2024-06-27,277.77,10.97,Miscellaneous,Credit Card,Gift for friend,-219346.63
2024-06-28,277.77,1023.76,Rent + Utilities,Google Pay,Monthly rent,-220111.13
2024-06-28,277.77,46.61,Gas,Amazon Pay,Gas refill for car,-219133.98
2024-06-28,277.77,74.03,Groceries,Amazon Pay,Restocking pantry items,-219161.4
2024-06-28,277.77,321.88,Health,Google Pay,Doctor appointment,-219409.25
2024-06-28,277.77,47.16,Miscellaneous,Google Pay,Bought a book,-219134.53
2024-06-29,277.77,1033.16,Rent + Utilities,Cash,Monthly rent,-221356.2
2024-06-29,277.77,12.64,Food,Cash,Breakfast at diner,-220335.68
2024-06-29,277.77,41.17,Miscellaneous,Cash,Gift for friend,-220364.21
2024-06-30,277.77,1034.53,Rent + Utilities,Google Pay,Monthly rent,-222166.77
2024-06-30,277.77,54.07,Groceries,Cash,Weekly grocery shopping,-221186.31
2024-06-30,277.77,327.53,Health,Credit Card,Doctor appointment,-221459.77
2024-06-30,277.77,24.12,Subscriptions,Google Pay,Spotify Premium,-221156.36
2024-06-30,277.77,41.53,Miscellaneous,Google Pay,Gift for friend,-221173.77
2024-07-01,277.77,12.81,Food,Cash,Takeout lunch,-214015.96
2024-07-01,277.77,43.64,Gas,Amazon Pay,Gas refill for car,-214046.79
2024-07-01,277.77,112.19,Travel,Credit Card,Vacation flight tickets,-214115.34
2024-07-02,277.77,87.31,Groceries,Cash,Restocking pantry items,-213981.33
2024-07-02,277.77,14.55,Miscellaneous,Cash,Bought a book,-213908.57
2024-07-03,277.77,1032.98,Rent + Utilities,Amazon Pay,Utilities payment,-214751.09
2024-07-03,277.77,12.24,Food,Credit Card,Breakfast at diner,-213730.35
2024-07-03,277.77,65.42,Groceries,Credit Card,Restocking pantry items,-213783.53
2024-07-03,277.77,30.61,Miscellaneous,Cash,Gift for friend,-213748.72
2024-07-04,277.77,13.94,Food,Cash,Breakfast at diner,-214595.53
2024-07-04,277.77,49.34,Gas,Amazon Pay,Gas refill for car,-214630.93
2024-07-04,277.77,82.19,Groceries,Credit Card,Restocking pantry items,-214663.78
2024-07-04,277.77,28.65,Subscriptions,Google Pay,Spotify Premium,-214610.24
2024-07-04,277.77,224.77,Travel,Credit Card,Vacation flight tickets,-214806.36
2024-07-05,277.77,24.67,Subscriptions,Google Pay,Amazon Prime,-214727.38
